#{"t_start": 1744811708.0384393, "env_id": "footsteps-planning-any-obstacle-multigoal-v0"}
r,l,t
-44.994977,39,6434.609097
-65.119721,53,6435.093908
-73.844008,59,6435.678194
-27.39785,25,6436.27031
-23.0014,21,6436.542301
-50.662919,42,6436.803083
-26.405577,25,6437.223923
-56.058677,46,6437.529018
-43.19235,37,6437.906886
-14.845573,15,6438.147253
-26.772612,24,6438.261736
-35.489622,31,6438.44136
-19.328148,18,6438.660153
-27.4705,26,6438.796913
-54.014311,45,6439.004416
-40.753954,36,6439.310792
-25.578459,23,6439.598084
-24.556467,23,6439.775193
-22.302312,21,6440.009307
-12.54126,13,6440.235238
-27.960549,25,6440.416941
-66.622784,55,6440.761451
-49.567215,42,6441.34248
-59.186959,49,6441.759082
-31.280694,28,6442.096276
-64.916542,52,6442.328094
-46.463871,40,6442.692549
-14.031274,14,6442.947406
-47.387692,41,6443.135107
-38.334291,33,6443.555625
-14.456116,14,6443.883925
-31.571779,28,6444.055409
-42.780886,37,6444.383612
-48.808169,42,6444.790081
-36.798012,32,6445.259664
-61.470061,49,6445.660773
-33.570232,30,6446.214804
-41.368355,37,6446.566388
-20.009465,19,6446.939963
-56.249047,46,6447.185217
-41.971207,36,6447.749628
-50.27086,43,6448.20285
-36.595255,33,6448.677231
-65.300084,53,6449.110224
-31.985607,28,6449.715941
-35.521676,31,6450.040196
-66.332985,55,6450.446149
-19.527012,11,6450.991089
-33.063064,29,6451.164718
-23.710065,22,6451.482486
-25.682058,24,6451.739837
-14.030477,14,6451.992325
-47.712717,42,6452.230889
-16.684177,16,6452.668152
-37.967847,34,6452.883625
-26.819783,24,6453.254312
-10.424776,11,6453.513773
-10.339861,11,6453.644932
-11.947236,12,6453.770481
-22.849311,22,6453.93042
-35.864926,32,6454.230299
-56.035944,46,6454.60853
-20.680314,20,6455.114323
-36.697313,33,6455.375576
-25.172697,23,6455.760998
-39.395953,35,6456.019201
-36.07589,32,6456.404342
-61.724726,50,6456.806891
-44.627982,39,6457.378583
-49.462438,42,6457.833955
-56.648666,48,6458.322138
-17.562815,17,6458.830217
-63.545226,51,6459.109237
-60.212744,49,6459.678558
-22.184352,21,6460.201916
-19.472446,19,6460.43807
-31.761947,28,6460.710525
-26.756645,25,6461.023926
-55.645382,47,6461.343374
-22.999327,21,6461.829669
-18.581113,18,6462.079567
-44.607232,38,6462.327607
-21.152478,20,6462.737938
-22.939988,21,6462.971949
-54.531377,45,6463.279345
-19.68289,19,6463.754173
-44.159836,38,6464.03016
-38.091135,33,6464.457535
-30.405182,27,6464.844229
-24.154031,23,6465.162188
-56.947658,47,6465.470978
-28.597417,26,6465.968897
-29.352279,27,6466.281369
-22.769653,21,6466.558023
-43.874514,37,6466.809203
-34.098149,31,6467.200605
-52.834009,45,6467.597591
-65.187299,54,6468.111337
-49.086122,41,6468.691291
-46.065085,40,6469.150136
-60.928909,49,6469.622613
-74.797935,59,6470.201697
-54.026108,46,6470.853319
-38.360198,33,6471.342663
-80.656245,38,6471.765106
-51.323311,42,6472.176439
-28.989624,26,6472.610865
-31.183451,28,6472.91168
-17.675599,17,6473.242808
-64.628319,54,6473.505786
-54.878949,47,6474.12928
-18.385518,18,6474.5991
-19.175553,18,6474.83137
-57.645922,48,6475.096578
-13.729303,14,6475.574268
-30.568331,27,6475.753328
-55.007966,46,6476.085433
-55.828943,46,6476.606048
-39.384826,34,6476.998484
-48.63661,42,6477.247121
-45.091899,39,6477.737436
-37.897814,33,6478.150768
-25.260649,23,6478.50169
-59.204827,50,6478.810393
-16.431039,16,6479.346817
-27.587682,25,6479.545597
-7.33665,8,6479.807223
-45.95603,39,6479.953056
-55.522423,45,6480.425824
-21.594354,21,6480.904918
-47.19556,40,6481.171947
-27.404063,25,6481.589344
-35.363862,32,6481.905732
-29.386121,26,6482.262097
-55.575705,46,6482.597454
-38.363999,33,6483.100462
-17.241452,17,6483.447526
-101.324714,90,6483.778981
-28.157163,26,6484.67172
-12.926297,13,6484.94875
-81.735704,65,6485.171584
-25.590092,25,6485.588706
-49.598374,42,6485.779613
-19.482028,19,6486.047076
-54.435869,45,6486.221825
-49.72718,43,6486.532956
-44.986414,38,6486.94956
-38.062471,34,6487.374374
-83.729547,64,6487.842112
-36.531976,32,6488.50356
-23.866105,22,6488.860886
-25.177099,23,6489.125437
-49.567847,41,6489.439922
-93.075579,70,6489.942564
-48.142552,41,6490.681995
-22.282879,21,6491.114896
-14.483879,14,6491.37079
-24.883461,23,6491.555735
-11.528782,12,6491.803927
-63.800004,52,6492.009227
-36.87643,33,6492.594103
-23.380922,22,6492.954015
-27.98557,26,6493.197406
-10.51409,11,6493.449605
-26.22803,24,6493.611806
-53.335438,44,6493.948953
-26.853002,24,6494.425983
-52.005592,43,6494.740856
-34.64494,30,6495.242046
-45.599426,38,6495.706678
-45.868204,40,6496.113596
-26.707136,25,6496.557269
-50.924009,44,6496.899681
-27.929749,26,6497.354639
-66.585363,53,6497.706506
-34.616744,30,6498.221997
-12.662365,13,6498.508941
-57.315612,47,6498.675032
-18.595914,18,6499.128005
-4.056658,5,6499.312846
-29.495294,28,6499.427173
-6.228477,7,6499.727041
-50.202982,42,6499.890998
-67.44994,55,6500.396593
-43.933802,37,6501.030069
-17.715408,17,6501.415923
-26.44624,25,6501.628566
-41.27347,35,6501.935332
-11.610676,12,6502.321969
-30.518696,27,6502.484269
-15.9642,16,6502.785517
-60.537699,50,6503.025537
-66.689788,54,6503.62542
-64.040211,51,6504.266648
-38.408169,34,6504.833571
-28.480543,26,6505.22862
-24.50372,23,6505.549082
-76.510189,60,6505.883765
-6.194855,7,6506.324447
-14.271291,14,6506.380484
-49.839806,43,6506.521299
-33.374952,30,6506.814117
-54.689373,45,6507.042994
-42.735226,31,6507.343383
-45.406644,40,6507.717457
-34.141663,30,6508.036375
-50.866256,42,6508.403528
-1.017346,2,6508.891346
-13.774013,14,6508.966876
-14.809735,15,6509.159725
-7.147244,8,6509.32403
-32.542243,30,6509.45636
-73.629559,58,6509.878645
-57.856857,48,6510.517043
-57.429064,41,6511.032675
-47.905326,42,6511.48802
-39.251522,35,6511.987017
-29.474177,27,6512.369213
-30.81431,28,6512.689245
-20.258363,19,6513.013459
-53.424303,32,6513.24569
-64.3895,52,6513.508836
-76.046504,59,6514.005149
-43.648333,37,6514.643543
-21.739481,20,6515.041594
-23.390858,22,6515.269861
-40.271319,35,6515.527086
-56.868261,47,6515.942904
-56.58248,47,6516.62582
-26.992442,25,6517.032947
-12.714544,13,6517.295608
-22.691497,21,6517.465709
-44.035863,39,6517.774316
-32.53258,30,6518.207705
-30.562693,27,6518.523323
-44.486927,39,6518.889487
-14.239024,14,6519.256877
-34.770547,31,6519.376027
-47.339674,41,6519.603341
-16.838536,16,6519.865044
-24.395436,23,6520.058602
-37.39351,33,6520.349762
-46.298581,39,6520.759141
-45.870653,39,6521.240499
-50.509663,42,6521.644862
-86.00405,66,6522.032057
-17.05215,17,6522.628965
-46.818683,39,6522.797352
-16.206069,16,6523.112233
-29.088041,27,6523.263867
-64.920076,52,6523.628485
-31.105565,28,6524.335769
-23.814395,22,6524.726418
-36.452662,33,6525.023927
-5.185907,6,6525.387892
-21.552037,20,6525.489301
-44.329365,37,6525.797275
-88.554612,67,6526.294416
-55.536782,47,6527.155216
-54.993336,45,6527.744039
-41.207798,36,6528.309997
-61.259753,51,6528.769104
-31.658828,29,6529.333456
-16.521916,16,6529.64984
-54.148527,45,6529.909879
-24.217438,23,6530.448717
-46.054667,40,6530.743165
-63.716804,51,6531.21762
-46.204005,39,6531.820775
-30.201863,28,6532.258707
-50.642488,44,6532.589002
-46.025151,39,6533.058108
-64.704386,52,6533.524269
-65.215394,52,6534.070017
-16.722397,16,6534.398419
-78.48458,36,6534.533878
-6.299212,7,6534.7704
-73.106686,57,6534.877596
-45.953467,40,6535.266958
-58.697943,50,6535.748208
-48.586495,42,6536.340017
-50.309347,43,6536.826779
-27.985782,26,6537.295707
-26.167773,24,6537.59172
-45.216352,38,6537.902441
-37.314382,33,6538.322116
-8.183098,9,6538.724651
-21.465364,20,6538.843286
-54.690845,46,6539.070963
-21.89146,20,6539.412146
-39.315685,34,6539.574026
-39.19226,34,6539.830263
-45.016108,38,6540.233845
-32.772027,29,6540.672021
-42.260907,37,6541.013007
-25.197176,24,6541.423014
-25.6055,23,6541.714171
-14.830788,15,6541.958694
-9.384408,10,6542.125131
-74.264323,59,6542.318915
-41.357303,37,6543.008053
-34.986018,32,6543.431174
-51.442953,43,6543.999095
-39.166308,35,6544.31167
-42.300748,37,6544.670202
-35.110656,32,6545.140646
-63.256202,51,6545.560869
-55.531349,45,6546.143638
-26.520988,24,6546.649867
-35.636256,31,6546.949859
-51.253003,43,6547.361197
-62.640783,51,6547.880122
-79.118443,63,6548.505366
-63.264119,53,6549.229876
-19.262113,18,6549.797848
-72.275409,57,6550.070926
-81.612105,63,6550.77444
-37.148284,32,6551.420731
-27.339992,25,6551.780975
-24.479128,23,6552.057309
-48.958459,42,6552.378776
-17.690913,17,6552.668259
-31.568702,29,6552.79805
-24.032455,22,6553.001311
-22.325384,21,6553.245394
-12.792165,13,6553.456402
-34.0847,31,6553.5692
-55.996736,46,6553.801536
-32.711408,29,6554.251901
-29.502756,26,6554.588048
-34.742109,32,6554.787181
-13.79191,14,6554.995453
-9.743975,10,6555.100912
-68.369073,56,6555.223011
-55.04602,46,6555.635799
-47.147227,40,6556.086806
-59.898019,48,6556.572567
-50.587688,44,6557.10223
-51.424332,44,6557.6222
-26.158045,25,6557.984755
-38.475392,33,6558.300017
-48.240547,41,6558.672333
-35.258521,32,6559.099947
-66.277971,55,6559.477066
-37.307321,34,6560.088702
-30.607123,27,6560.460549
-38.86088,34,6560.791162
-20.308152,20,6561.158348
-16.308742,16,6561.421076
-42.042009,36,6561.644494
-32.055681,29,6562.050877
-37.401139,33,6562.398563
-26.901616,25,6562.794894
-85.373126,67,6563.153177
-74.78833,61,6563.934786
-19.593874,19,6564.551156
-47.13766,40,6564.82774
-50.642553,44,6565.116847
-51.905695,43,6565.433574
-64.684651,53,6565.759977
-36.514153,33,6566.191576
-50.864102,42,6566.587346
-43.422474,38,6567.061567
-65.725275,53,6567.517363
-29.334356,27,6568.108832
-44.701121,39,6568.428419
-18.571268,18,6568.849344
-25.358235,24,6569.086174
-38.878815,34,6569.401576
-30.63023,27,6569.77983
-42.632035,36,6570.090136
-32.131996,29,6570.47157
-18.06787,17,6570.820375
-21.32062,20,6571.024873
-27.115527,25,6571.261187
-34.935925,31,6571.550912
-25.368662,23,6571.930901
-46.237149,39,6572.220425
-20.898711,20,6572.492876
-17.662003,17,6572.662665
-11.913982,12,6572.88907
-31.520451,28,6573.053064
-67.018587,54,6573.374277
-13.117815,13,6573.712789
-43.006014,37,6573.844565
-20.39957,20,6574.086083
-27.703274,25,6574.233808
-46.280196,39,6574.429753
-57.849185,48,6574.73286
-55.659726,45,6575.095797
-58.538342,47,6575.560457
-18.64699,18,6576.050357
-67.367555,55,6576.347689
-8.207916,9,6576.689565
-24.553733,23,6576.767718
-37.841127,34,6576.942909
-51.990237,43,6577.205956
-26.822692,24,6577.540144
-41.682911,36,6577.83165
-25.509358,24,6578.216945
-53.431924,44,6578.538821
-14.981584,15,6579.010882
-22.025787,21,6579.197941
-30.573438,27,6579.447336
-32.828401,29,6579.781865
-59.417169,48,6580.143795
-54.889991,45,6580.688591
-8.214546,9,6581.148711
-45.200188,40,6581.326085
-54.329088,45,6581.79767
-31.52,28,6582.276206
-30.96124,28,6582.609615
-29.890832,27,6582.960104
-21.376443,20,6583.250411
-23.905037,22,6583.481189
-23.92136,22,6583.742521
-50.233932,43,6584.088529
-18.373365,18,6584.519017
-53.646927,45,6584.779266
-39.838129,34,6585.266421
-68.833446,54,6585.73409
-12.93831,13,6586.276988
-67.753862,56,6586.50227
-30.500789,28,6587.103415
-66.624026,53,6587.47802
-33.905695,31,6588.012595
-10.497271,11,6588.313823
-23.125433,22,6588.454148
-17.557476,17,6588.708356
-5.213314,6,6588.904925
-43.01165,37,6589.03318
-31.709543,28,6589.441221
-29.769922,27,6589.762367
-44.299587,38,6589.970226
-14.170842,14,6590.213653
-42.792987,38,6590.339654
-14.595146,14,6590.598249
-33.974739,31,6590.720122
-75.796588,59,6591.034012
-29.26593,27,6591.615628
-27.533313,25,6591.922545
-47.531879,40,6592.220283
-8.486999,9,6592.61264
-52.34904,43,6592.772406
-23.64938,22,6593.28562
-20.208474,19,6593.458266
-30.958425,29,6593.602049
-69.650277,57,6593.843912
-14.716688,15,6594.409085
-70.652131,56,6594.659312
-15.650954,15,6595.246567
-10.859778,11,6595.408714
-45.440917,39,6595.622493
-65.197544,54,6595.940221
-23.543845,22,6596.286822
-65.656136,53,6596.477707
-54.004738,45,6596.862386
-37.647019,33,6597.260616
-82.919976,64,6597.69354
-46.383603,39,6598.194126
-32.246333,29,6598.491458
-27.708315,26,6598.780304
-36.279088,33,6598.98541
-56.222965,48,6599.259096
-25.460534,23,6599.764925
-20.803947,20,6600.041939
-61.809595,51,6600.325354
-41.548584,36,6600.900734
-48.552822,41,6601.335104
-16.458104,16,6601.745582
-22.316915,21,6601.939693
-21.604309,20,6602.172403
-13.853698,14,6602.412194
-62.148226,50,6602.63434
-57.4067,49,6603.165538
-33.199471,30,6603.686219
-52.698223,45,6604.10477
-73.118319,57,6604.563515
-35.823106,32,6605.078325
-35.741311,32,6605.466951
-66.106797,53,6605.871569
-25.583968,24,6606.384309
-47.304056,40,6606.667902
-17.33652,17,6607.078565
-5.214342,6,6607.271661
-71.754211,58,6607.425825
-66.555751,54,6608.06999
-34.383994,30,6608.600422
-42.044063,37,6609.005962
-33.956841,30,6609.412003
-47.607678,41,6609.780015
-36.935986,33,6610.235091
-36.531543,32,6610.652896
-20.683838,20,6611.006197
-58.62423,49,6611.282722
-30.440242,27,6611.818818
-32.095289,29,6612.141531
-38.415051,34,6612.47525
-30.366545,27,6612.864207
-37.969838,34,6613.184486
-23.461946,22,6613.578734
-54.008607,44,6613.895649
-74.216921,58,6614.437314
-48.972483,41,6615.095038
-16.240526,16,6615.537502
-46.159742,39,6615.766063
-70.797476,57,6616.237966
-13.923513,14,6616.828713
-54.995616,45,6617.071888
-56.748462,46,6617.578243
-40.665558,35,6618.087031
-37.500922,33,6618.468094
-32.999424,30,6618.874402
-14.191512,14,6619.198933
-35.046493,31,6619.388111
-26.391732,24,6619.741998
-18.638736,18,6619.976517
-24.148562,22,6620.108876
-53.346395,32,6620.276581
-35.692914,31,6620.502333
-8.378867,9,6620.806052
-17.173852,17,6620.925281
-30.115542,28,6621.129882
-40.72506,35,6621.352621
-36.983194,33,6621.605779
-56.103254,47,6621.84999
-18.78502,18,6622.148033
-19.629343,19,6622.275239
-38.159354,33,6622.435194
-26.848745,25,6622.694852
-55.148978,45,6623.011413
-13.930507,14,6623.471701
-35.864333,32,6623.689566
-36.797464,33,6624.099024
-47.722864,40,6624.47965
-17.876885,17,6624.9102
-54.862908,46,6625.181495
-31.567646,28,6625.658028
-25.45115,23,6625.964866
-56.160856,46,6626.173865
-31.251168,28,6626.662506
-46.701911,41,6627.015183
-35.011767,31,6627.43928
-55.237405,45,6627.725855
-43.74846,38,6628.169147
-31.512185,28,6628.457451
-21.668521,20,6628.739373
-16.502485,16,6628.971421
-25.39025,23,6629.18106
-79.563953,62,6629.510043
-35.303748,32,6630.187073
-49.496999,42,6630.575873
-69.604268,55,6631.103909
-64.551791,26,6631.676052
-20.808053,20,6631.96397
-63.549711,51,6632.24798
-69.495897,55,6632.869306
-68.806729,42,6633.484199
-39.171688,35,6633.960187
-38.848241,33,6634.343143
-54.563106,46,6634.772772
-16.341858,16,6635.219142
-27.5395,25,6635.406588
-56.854279,47,6635.710254
-39.225993,34,6636.141888
-49.998164,42,6636.392155
-36.427439,32,6636.679002
-40.250989,35,6636.910549
-42.635785,37,6637.294346
-44.967175,39,6637.724002
-62.479117,51,6638.167765
-29.883253,27,6638.711876
-55.020668,47,6639.112636
-26.47219,24,6639.602633
-42.186445,37,6639.904459
-28.265604,26,6640.308667
-29.777638,27,6640.641931
-11.942073,12,6640.944247
-40.548403,36,6641.125559
-55.162722,45,6641.548722
-51.788938,44,6642.083257
-27.486705,25,6642.520014
-66.157423,53,6642.845326
-41.422651,37,6643.412414
-59.056091,48,6643.857934
-88.533449,67,6644.477355
-50.065707,42,6645.21629
-42.603966,36,6645.635432
-78.905224,61,6645.93158
-43.361317,37,6646.341956
-59.755298,49,6646.615073
-30.978552,28,6646.99886
-36.324592,32,6647.232809
-30.190978,28,6647.463161
-62.899245,51,6647.705529
-33.835744,31,6648.059948
-17.969014,17,6648.380552
-8.569254,9,6648.628132
-80.464655,62,6648.806693
-69.785815,55,6649.596754
-13.587314,14,6650.265324
-41.784807,36,6650.517343
-71.183206,50,6651.004283
-27.652732,26,6651.57723
-66.047689,53,6652.019931
-20.04112,19,6652.696189
-30.196195,28,6652.950483
-18.446612,18,6653.28113
-29.65318,27,6653.542228
-57.665133,48,6653.920282
-29.28513,27,6654.461983
-27.653581,25,6654.767858
-41.850226,36,6655.124927
-36.710332,33,6655.547293
-51.901604,45,6655.964909
-26.140223,24,6656.455669
-62.559352,52,6656.791776
-52.608009,44,6657.390966
-13.184759,13,6657.842339
-21.216485,20,6658.012333
-33.760235,30,6658.271075
-26.553858,25,6658.60613
-29.829293,27,6658.920056
-16.635289,16,6659.208192
-17.542065,17,6659.408992
-30.404875,27,6659.627926
-29.805528,27,6659.948684
-42.069251,36,6660.277433
-27.603923,25,6660.580995
-54.491489,45,6660.77803
-21.839263,21,6661.178591
-62.462431,56,6661.468788
-39.282423,35,6662.124974
-46.148603,40,6662.532086
-45.447056,40,6662.994057
-17.171299,17,6663.413504
-27.707688,26,6663.641567
-23.156237,22,6663.943392
-18.860163,18,6664.188788
-22.564812,21,6664.397846
-34.169384,30,6664.671227
-19.379653,19,6665.006271
-26.163738,24,6665.224159
-33.959774,30,6665.505525
-47.888133,34,6665.922094
-66.106572,53,6666.269485
-24.881823,23,6666.817356
-16.03353,16,6667.065708
-41.31661,36,6667.304093
-38.955084,34,6667.712453
-31.724536,28,6668.102304
-27.768643,25,6668.413922
-23.84291,22,6668.725931
-60.555077,51,6669.037443
-61.929127,50,6669.627107
-28.832447,26,6670.095799
-30.759945,27,6670.316901
-35.192018,31,6670.54273
-43.031617,36,6670.791843
-13.930207,14,6671.158995
-29.847212,27,6671.355802
-10.95579,11,6671.643791
-10.580386,11,6671.765709
-49.904971,43,6671.950617
-31.383433,28,6672.426076
-22.863892,22,6672.733928
-30.67525,28,6673.003396
-50.081242,42,6673.348503
-44.936331,38,6673.84729
-39.636661,34,6674.29795
-26.462105,24,6674.676315
-84.88115,65,6675.040169
-77.161187,60,6675.833657
-11.396763,12,6676.456191
-48.046612,42,6676.649942
-29.838518,28,6677.121503
-38.031855,34,6677.477829
-69.587995,56,6677.906979
-15.04924,15,6678.482267
-73.001458,58,6678.727525
-47.313827,41,6679.422112
-34.19873,30,6679.875868
-36.951188,33,6680.222231
-39.562529,35,6680.591604
-75.548934,59,6681.066016
-25.896495,24,6681.443797
-22.081799,21,6681.611065
-30.086579,28,6681.770454
-19.183571,19,6681.97369
-25.013636,23,6682.111226
-16.594148,16,6682.268886
-23.965955,22,6682.389426
-61.512243,51,6682.589619
-33.128673,29,6683.077008
-10.647913,11,6683.358308
-24.057169,23,6683.490504
-30.920951,28,6683.786174
-26.060426,24,6684.099845
-40.581848,36,6684.283124
-45.3569,38,6684.541209
-27.834768,25,6684.817847
-25.425458,24,6685.034615
-43.856957,37,6685.312513
-79.126849,62,6685.791145
-36.628133,33,6686.49283
-52.305111,44,6686.873111
-58.268717,48,6687.391458
-40.859072,35,6687.93185
-63.659821,51,6688.374282
-21.236245,20,6688.928723
-36.924012,32,6689.19886
-37.212097,32,6689.567088
-58.392311,48,6689.988199
-9.482265,10,6690.488368
-9.758327,10,6690.606158
-32.843437,29,6690.754341
-43.663817,37,6691.143295
-24.973726,23,6691.534006
-3.108556,4,6691.764794
-54.809642,45,6691.880198
-26.875364,25,6692.388789
-14.357768,14,6692.659104
-37.534529,33,6692.851491
-33.302181,29,6693.216917
-20.457632,20,6693.554821
-13.155794,13,6693.769964
-36.479859,32,6693.971747
-46.152703,39,6694.352712
-58.703919,49,6694.856317
-23.775313,22,6695.38186
-23.175563,22,6695.63594
-61.055503,50,6695.936857
-12.702839,13,6696.464216
-39.851887,35,6696.583466
-47.787814,41,6696.961371
-54.06349,46,6697.46191
-31.460173,29,6697.904057
-47.386471,41,6698.118093
-20.50814,20,6698.383342
-26.744493,25,6698.528705
-37.966665,34,6698.818016
-18.06546,17,6699.207037
-49.257397,41,6699.515158
-59.656291,48,6700.002548
-29.180737,27,6700.540175
-190.205046,90,6700.951674
-12.076073,12,6701.858926
-54.942691,47,6702.060107
-35.335026,32,6702.58107
-8.680271,9,6702.907453
-26.271414,24,6703.040217
-5.198621,6,6703.28326
-26.836086,25,6703.402895
-34.964725,31,6703.70229
-21.659494,21,6704.075001
-18.942704,18,6704.310717
-14.361823,14,6704.534674
-60.620219,49,6704.749073
-8.486262,9,6705.213396
-84.199149,68,6705.41098
-42.484046,37,6706.154524
-8.220515,9,6706.532966
-40.277301,36,6706.686378
-50.149272,42,6707.105735
-12.847018,13,6707.525011
-56.383773,48,6707.733922
-54.055263,32,6708.257178
-25.029151,23,6708.608071
-42.962159,37,6708.913011
-59.616417,49,6709.363497
-37.097062,32,6709.905056
-62.891979,51,6710.307309
-38.519076,34,6710.872926
-52.529616,45,6711.30079
-41.774286,36,6711.802279
-19.620781,19,6712.187765
-71.60201,58,6712.499181
-33.218189,29,6713.146761
-30.519991,28,6713.478831
-21.047534,20,6713.763877
-75.728753,61,6714.06177
-21.817571,20,6714.67759
-46.398243,40,6714.938417
-63.473232,47,6715.407843
-31.427956,28,6715.944641
-72.489137,58,6716.327717
-48.246149,40,6716.938571
-25.157665,23,6717.359252
-53.676444,45,6717.674316
-48.774986,41,6718.179595
-40.328616,35,6718.637316
-55.387152,46,6719.051513
-15.057777,15,6719.356675
-17.439978,17,6719.468047
-53.096625,44,6719.616127
-12.992302,13,6719.894001
-39.228642,34,6720.070707
-28.917183,26,6720.448952
-34.790094,30,6720.758997
-25.932793,24,6721.096712
-20.304987,19,6721.385179
-38.449734,34,6721.628519
-45.35253,39,6722.029628
-61.35537,51,6722.5009
-51.426015,44,6723.057017
-60.549076,49,6723.544092
-21.665894,21,6724.05662
-52.734195,44,6724.334453
-22.182757,21,6724.81816
-49.2705,41,6725.101331
-17.133376,17,6725.526687
-36.137286,32,6725.751859
-61.308929,51,6726.175137
-48.882555,42,6726.617359
-57.351275,49,6726.921916
-25.963779,24,6727.243894
-54.121447,45,6727.450304
-6.167807,7,6727.770847
-45.557623,40,6727.894114
-19.762119,19,6728.319178
-27.663462,25,6728.562275
-23.969423,22,6728.846366
-43.588748,38,6729.144039
-50.798665,42,6729.586371
-44.369196,38,6729.934492
-41.905016,37,6730.20343
-33.699306,30,6730.455421
-55.298408,47,6730.686612
-27.848347,25,6731.029379
-46.816407,39,6731.314932
-25.283248,23,6731.745175
-54.438117,46,6732.048742
-44.625331,38,6732.589951
-37.347963,32,6733.015248
-14.414749,14,6733.348366
-37.089871,32,6733.539889
-48.23976,41,6733.957624
-33.080085,29,6734.568682
-69.49185,56,6734.957151
-46.688402,40,6735.572184
-37.627667,34,6735.94862
-42.602748,37,6736.258193
-30.397716,27,6736.670304
-47.624926,40,6737.047503
-8.48128,9,6737.42627
-71.42718,57,6737.551314
-43.533556,37,6737.953856
-90.099546,38,6738.242219
-26.403749,25,6738.570512
-26.9301,25,6738.829962
-31.300117,28,6739.150067
-35.238593,32,6739.48355
-45.573749,39,6739.870519
-21.834995,21,6740.275657
-35.373934,31,6740.535791
-21.486293,20,6740.857382
-27.490382,25,6741.109151
-52.949295,45,6741.444993
-16.25209,16,6741.917882
-49.022453,41,6742.149446
-27.912886,26,6742.631189
-49.475613,42,6742.957871
-25.230202,23,6743.406306
-65.538925,54,6743.719645
-40.340856,35,6744.329457
-13.182485,13,6744.670753
-47.793251,40,6744.860553
-48.813138,41,6745.304221
-55.084911,45,6745.809358
-39.217308,35,6746.313905
-45.780897,40,6746.72889
-28.318989,28,6747.163704
-33.072198,30,6747.506434
-62.385545,50,6747.879303
-16.030667,16,6748.375038
-27.019778,25,6748.573857
-48.712886,41,6748.916694
-53.716635,45,6749.404115
-101.277381,90,6749.989122
-37.533117,33,6750.938172
-19.496744,19,6751.316349
-68.008832,55,6751.589521
-56.221606,48,6752.19157
-25.568874,24,6752.694885
-32.840371,29,6752.990443
-63.285403,51,6753.359206
-65.792918,54,6753.927542
-8.316158,9,6754.473772
-49.557198,42,6754.706165
-53.320014,46,6755.191539
-52.264537,44,6755.71219
-36.840729,32,6756.17584
-54.293353,46,6756.58785
-34.272592,31,6757.083804
-26.644408,24,6757.42932
-57.738933,49,6757.74544
-43.723713,37,6758.303092
-46.563961,39,6758.847334
-83.147929,64,6759.279092
-21.122718,21,6759.992906
-53.08156,45,6760.241909
-34.265458,30,6760.542264
-82.659368,64,6760.792725
-57.645607,48,6761.228544
-61.925452,51,6761.582741
-17.005942,17,6761.908646
-48.120569,41,6762.054361
-27.89581,26,6762.330423
-63.206704,52,6762.644397
-28.614171,26,6763.197288
-38.149558,33,6763.515797
-56.061357,47,6763.948719
-33.069409,22,6764.501904
-33.582323,30,6764.771204
-19.279643,18,6765.10327
-37.444214,34,6765.339828
-50.164696,43,6765.740373
-78.430951,61,6766.058314
-44.75912,38,6766.472558
-38.306457,34,6766.733619
-20.186996,19,6767.064159
-71.852872,59,6767.361892
-64.848243,54,6768.030632
-23.756996,22,6768.595294
-31.843978,29,6768.870596
-82.198313,63,6769.253603
-73.343606,60,6769.987502
-15.256711,15,6770.595053
-37.729924,34,6770.771117
-44.175201,37,6771.172282
-70.740543,57,6771.644428
-35.453248,31,6772.270047
-45.643368,39,6772.667866
-34.261297,30,6773.094665
-10.686617,11,6773.404497
-13.036005,13,6773.538198
-70.288605,56,6773.784595
-79.274967,61,6774.400746
-35.769904,31,6775.048863
-35.067584,31,6775.402032
-15.533634,15,6775.757383
-59.378447,48,6775.982097
-31.402839,28,6776.523244
-21.376628,20,6776.829811
-33.83204,31,6777.104899
-59.405197,50,6777.353439
-44.355928,38,6777.784861
-63.820446,51,6778.237993
-22.145819,21,6778.865752
-25.588416,24,6779.119702
-28.284105,26,6779.403575
-21.685016,21,6779.690229
-29.106878,27,6779.974072
-35.422201,32,6780.299757
-49.176252,41,6780.680809
-59.314581,48,6781.159165
-48.215678,40,6781.739554
-42.551929,36,6782.189078
-21.72091,20,6782.581399
-36.857752,33,6782.836542
-24.202423,22,6783.213695
-21.502331,20,6783.464767
-18.771668,18,6783.70098
-81.188049,64,6783.972645
-20.341654,19,6784.664699
-40.215455,35,6784.906992
-19.856951,19,6785.288751
-31.614763,28,6785.519557
-27.280267,25,6785.869217
-27.367708,26,6786.163786
-43.462146,37,6786.543498
-26.512239,25,6786.917247
-13.2552,13,6787.211563
-20.627351,20,6787.372679
-29.309163,26,6787.611145
-36.008769,32,6787.91649
-15.359736,15,6788.272568
-39.017675,35,6788.487698
-42.904481,37,6788.904802
-54.334802,46,6789.363916
-68.414987,56,6789.926078
-38.292026,33,6790.524753
-54.618885,45,6790.899816
-21.901151,21,6791.359939
-12.996217,13,6791.606754
-68.393867,54,6791.823048
-16.117974,16,6792.364908
-24.450606,23,6792.559081
-31.252338,28,6792.859403
-58.300996,48,6793.209146
-57.615307,48,6793.732435
-18.909256,18,6794.219402
-9.454589,10,6794.43811
-10.686374,11,6794.555404
-22.11222,21,6794.703337
-47.22605,40,6794.976264
